CRSP_ID,case,model_type,label,label_prob,model_r2,model_intercept,model_prediction,feature,feature_value,feature_weight,feature_desc,Severe_Crash_Count,County_Name,Start_Description,End_Description
s.69.7.898.001,322,classification,pred,0.057101758048232,0.238803188619704,1.00632536177581,0.0620002258926571,MVMT_5yrMillionVMT,0.36,-0.206037754398121,MVMT_5yrMillionVMT <= 0.80,0,St. Louis,Halie Rd,Thompson Hill Rd
s.69.7.898.001,322,classification,pred,0.057101758048232,0.238803188619704,1.00632536177581,0.0620002258926571,Centerline_Striping,2,-0.139285835963748,Centerline_Striping = present,0,St. Louis,Halie Rd,Thompson Hill Rd
s.69.7.898.001,322,classification,pred,0.057101758048232,0.238803188619704,1.00632536177581,0.0620002258926571,Density_Curve,2.61,0.0702351658835344,1.91 < Density_Curve,0,St. Louis,Halie Rd,Thompson Hill Rd
s.69.7.898.001,322,classification,pred,0.057101758048232,0.238803188619704,1.00632536177581,0.0620002258926571,Rumble_Strips,4,0.0528866774023151,Rumble_Strips = none,0,St. Louis,Halie Rd,Thompson Hill Rd
s.69.7.898.001,322,classification,pred,0.057101758048232,0.238803188619704,1.00632536177581,0.0620002258926571,Total_Access_County,27,-0.0416540370562913,18 < Total_Access_County <= 33,0,St. Louis,Halie Rd,Thompson Hill Rd
s.69.7.898.001,322,classification,pred,0.057101758048232,0.238803188619704,1.00632536177581,0.0620002258926571,Road_Access_Count,3,-0.0362340069425589,Road_Access_Count <= 4,0,St. Louis,Halie Rd,Thompson Hill Rd
s.69.7.898.002,233,classification,pred,0.0568614559062069,0.202151084554316,0.190804518633631,0.0909535091339615,Segment_Cross_Section,2,-0.311570136946243,Segment_Cross_Section = 2-lane,0,St. Louis,E Grandview Rd,N Cloquet Rd
s.69.7.898.002,233,classification,pred,0.0568614559062069,0.202151084554316,0.190804518633631,0.0909535091339615,Mumble_Strips,2,0.280747741426492,Mumble_Strips = none,0,St. Louis,E Grandview Rd,N Cloquet Rd
s.69.7.898.002,233,classification,pred,0.0568614559062069,0.202151084554316,0.190804518633631,0.0909535091339615,MVMT_5yrMillionVMT,0.34,-0.199739873801221,MVMT_5yrMillionVMT <= 0.80,0,St. Louis,E Grandview Rd,N Cloquet Rd
s.69.7.898.002,233,classification,pred,0.0568614559062069,0.202151084554316,0.190804518633631,0.0909535091339615,Seg_CrossSection_Design,2,0.136449270764625,Seg_CrossSection_Design = 2-lane undivided,0,St. Louis,E Grandview Rd,N Cloquet Rd
s.69.7.898.002,233,classification,pred,0.0568614559062069,0.202151084554316,0.190804518633631,0.0909535091339615,Rumble_Strips,4,-0.12646540899273,Rumble_Strips = none,0,St. Louis,E Grandview Rd,N Cloquet Rd
s.69.7.898.002,233,classification,pred,0.0568614559062069,0.202151084554316,0.190804518633631,0.0909535091339615,Centerline_Striping,2,0.111673651142329,Centerline_Striping = present,0,St. Louis,E Grandview Rd,N Cloquet Rd
s.69.7.898.002,233,classification,pred,0.0568614559062069,0.202151084554316,0.190804518633631,0.0909535091339615,Lane_Width,10.5,0.0427622041365621,Lane_Width <= 11.0,0,St. Louis,E Grandview Rd,N Cloquet Rd
s.69.7.898.002,233,classification,pred,0.0568614559062069,0.202151084554316,0.190804518633631,0.0909535091339615,Edge_Risk,2,-0.0361490003912489,Edge_Risk = 2c,0,St. Louis,E Grandview Rd,N Cloquet Rd
s.69.7.898.003,351,classification,pred,0.0645853832652885,0.211141177041676,0.95083738204845,0.0813849947062355,Median_Width,0,-0.38484506758548,Median_Width <= 3.2,0,St. Louis,N Cloquet Rd,St Louis River Rd
s.69.7.898.003,351,classification,pred,0.0645853832652885,0.211141177041676,0.95083738204845,0.0813849947062355,Segment_Design,3,-0.313886305912684,Segment_Design = undivided,0,St. Louis,N Cloquet Rd,St Louis River Rd
s.69.7.898.003,351,classification,pred,0.0645853832652885,0.211141177041676,0.95083738204845,0.0813849947062355,MVMT_5yrMillionVMT,1.04,-0.173171361103098,0.80 < MVMT_5yrMillionVMT <= 1.95,0,St. Louis,N Cloquet Rd,St Louis River Rd
s.69.7.898.003,351,classification,pred,0.0645853832652885,0.211141177041676,0.95083738204845,0.0813849947062355,Seg_CrossSection_Design,2,0.10873879721561,Seg_CrossSection_Design = 2-lane undivided,0,St. Louis,N Cloquet Rd,St Louis River Rd
s.69.7.898.003,351,classification,pred,0.0645853832652885,0.211141177041676,0.95083738204845,0.0813849947062355,Residential_Access_Count,42,0.0725607390527449,36 < Residential_Access_Count,0,St. Louis,N Cloquet Rd,St Louis River Rd
s.69.7.898.003,351,classification,pred,0.0645853832652885,0.211141177041676,0.95083738204845,0.0813849947062355,Total_Access_County,52,-0.0428277874138496,33 < Total_Access_County <= 52,0,St. Louis,N Cloquet Rd,St Louis River Rd
s.69.7.898.003,351,classification,pred,0.0645853832652885,0.211141177041676,0.95083738204845,0.0813849947062355,Area_Type,1,-0.0386424974856021,Area_Type = rural,0,St. Louis,N Cloquet Rd,St Louis River Rd
s.69.7.898.003,351,classification,pred,0.0645853832652885,0.211141177041676,0.95083738204845,0.0813849947062355,Edgeline_Striping,2,-0.0366429168793334,Edgeline_Striping = present,0,St. Louis,N Cloquet Rd,St Louis River Rd
s.69.7.898.004,261,classification,pred,0.0622700668519865,0.153076171322513,0.0470641164423815,0.0440215451513114,MVMT_5yrMillionVMT,1.19,-0.153632892151188,0.80 < MVMT_5yrMillionVMT <= 1.95,0,St. Louis,Miller Trunk Hwy,Martin Rd / CR 8
s.69.7.898.004,261,classification,pred,0.0622700668519865,0.153076171322513,0.0470641164423815,0.0440215451513114,Median_Width,0,0.140801843083825,Median_Width <= 3.2,0,St. Louis,Miller Trunk Hwy,Martin Rd / CR 8
s.69.7.898.004,261,classification,pred,0.0622700668519865,0.153076171322513,0.0470641164423815,0.0440215451513114,Mumble_Strips,2,0.0799297700384721,Mumble_Strips = none,0,St. Louis,Miller Trunk Hwy,Martin Rd / CR 8
s.69.7.898.004,261,classification,pred,0.0622700668519865,0.153076171322513,0.0470641164423815,0.0440215451513114,Farm_Access_Count,2,-0.0564779937903281,1.0 < Farm_Access_Count <= 6.0,0,St. Louis,Miller Trunk Hwy,Martin Rd / CR 8
s.69.7.898.004,261,classification,pred,0.0622700668519865,0.153076171322513,0.0470641164423815,0.0440215451513114,Rumble_Strips,4,-0.0549223489707672,Rumble_Strips = none,0,St. Louis,Miller Trunk Hwy,Martin Rd / CR 8
s.69.7.898.004,261,classification,pred,0.0622700668519865,0.153076171322513,0.0470641164423815,0.0440215451513114,Edgeline_Striping,2,0.0537344903637405,Edgeline_Striping = present,0,St. Louis,Miller Trunk Hwy,Martin Rd / CR 8
s.69.7.898.004,261,classification,pred,0.0622700668519865,0.153076171322513,0.0470641164423815,0.0440215451513114,Lane_Width,11,-0.0457535541440507,Lane_Width <= 11.0,0,St. Louis,Miller Trunk Hwy,Martin Rd / CR 8
s.69.7.898.004,261,classification,pred,0.0622700668519865,0.153076171322513,0.0470641164423815,0.0440215451513114,ADT_vpd,450,0.0415945775992834,429 < ADT_vpd <= 760,0,St. Louis,Miller Trunk Hwy,Martin Rd / CR 8
s.69.7.899.001,214,classification,pred,0.0537436993275227,0.193018088846725,0.466657866874333,0.0905474081982912,Segment_Design,3,-0.335917226362066,Segment_Design = undivided,0,St. Louis,Midway Rd / CR 3,Lindahl Rd
s.69.7.899.001,214,classification,pred,0.0537436993275227,0.193018088846725,0.466657866874333,0.0905474081982912,MVMT_5yrMillionVMT,0.19,-0.176469311956907,MVMT_5yrMillionVMT <= 0.80,0,St. Louis,Midway Rd / CR 3,Lindahl Rd
s.69.7.899.001,214,classification,pred,0.0537436993275227,0.193018088846725,0.466657866874333,0.0905474081982912,Segment_Cross_Section,2,0.083641098671958,Segment_Cross_Section = 2-lane,0,St. Louis,Midway Rd / CR 3,Lindahl Rd
s.69.7.899.001,214,classification,pred,0.0537436993275227,0.193018088846725,0.466657866874333,0.0905474081982912,Mumble_Strips,2,0.0767590001192736,Mumble_Strips = none,0,St. Louis,Midway Rd / CR 3,Lindahl Rd
s.69.7.899.001,214,classification,pred,0.0537436993275227,0.193018088846725,0.466657866874333,0.0905474081982912,Edge_Risk,2,0.0535087004666783,Edge_Risk = 2c,0,St. Louis,Midway Rd / CR 3,Lindahl Rd
s.69.7.899.001,214,classification,pred,0.0537436993275227,0.193018088846725,0.466657866874333,0.0905474081982912,Density_Curve,0,-0.0516880843794346,Density_Curve <= 0.43,0,St. Louis,Midway Rd / CR 3,Lindahl Rd
s.69.7.899.001,214,classification,pred,0.0537436993275227,0.193018088846725,0.466657866874333,0.0905474081982912,Median_Width,0,0.0434574607088192,Median_Width <= 3.2,0,St. Louis,Midway Rd / CR 3,Lindahl Rd
s.69.7.899.001,214,classification,pred,0.0537436993275227,0.193018088846725,0.466657866874333,0.0905474081982912,Edgeline_Striping,2,-0.0268460688152283,Edgeline_Striping = present,0,St. Louis,Midway Rd / CR 3,Lindahl Rd
s.69.7.910.001,1754,classification,pred,0.0714154427773986,0.140722485071222,0.116425519756925,0.101502599368388,MVMT_5yrMillionVMT,1.25,-0.150350790275811,0.80 < MVMT_5yrMillionVMT <= 1.95,0,St. Louis,Vermillon Dr / CR 24,Vermillon Dr / CR 24
s.69.7.910.001,1754,classification,pred,0.0714154427773986,0.140722485071222,0.116425519756925,0.101502599368388,Segment_Design,3,0.149447180798838,Segment_Design = undivided,0,St. Louis,Vermillon Dr / CR 24,Vermillon Dr / CR 24
s.69.7.910.001,1754,classification,pred,0.0714154427773986,0.140722485071222,0.116425519756925,0.101502599368388,Edgeline_Striping,2,-0.0697666121499774,Edgeline_Striping = present,0,St. Louis,Vermillon Dr / CR 24,Vermillon Dr / CR 24
s.69.7.910.001,1754,classification,pred,0.0714154427773986,0.140722485071222,0.116425519756925,0.101502599368388,Centerline_Striping,2,0.0481702743752655,Centerline_Striping = present,0,St. Louis,Vermillon Dr / CR 24,Vermillon Dr / CR 24
s.69.7.910.001,1754,classification,pred,0.0714154427773986,0.140722485071222,0.116425519756925,0.101502599368388,Density_Curve,0.75,0.0465088534276762,0.43 < Density_Curve <= 1.08,0,St. Louis,Vermillon Dr / CR 24,Vermillon Dr / CR 24
s.69.7.910.001,1754,classification,pred,0.0714154427773986,0.140722485071222,0.116425519756925,0.101502599368388,Access_Density,5.961305356,0.0422944481531303,Access_Density <= 10.0,0,St. Louis,Vermillon Dr / CR 24,Vermillon Dr / CR 24
s.69.7.910.001,1754,classification,pred,0.0714154427773986,0.140722485071222,0.116425519756925,0.101502599368388,Total_Access_County,16,-0.0394576385542029,Total_Access_County <= 18,0,St. Louis,Vermillon Dr / CR 24,Vermillon Dr / CR 24
s.69.7.910.001,1754,classification,pred,0.0714154427773986,0.140722485071222,0.116425519756925,0.101502599368388,ADT_vpd,255,-0.0388284377472598,245 < ADT_vpd <= 429,0,St. Louis,Vermillon Dr / CR 24,Vermillon Dr / CR 24
s.69.7.945.001,28,classification,pred,0.0641787663323285,0.231845466797049,0.424955261360626,0.133245056297966,Mumble_Strips,2,-0.192261586603714,Mumble_Strips = none,0,St. Louis,Main Street,Winton Point Rd
s.69.7.945.001,28,classification,pred,0.0641787663323285,0.231845466797049,0.424955261360626,0.133245056297966,MVMT_5yrMillionVMT,0.1,-0.188831989921334,MVMT_5yrMillionVMT <= 0.80,0,St. Louis,Main Street,Winton Point Rd
s.69.7.945.001,28,classification,pred,0.0641787663323285,0.231845466797049,0.424955261360626,0.133245056297966,Centerline_Striping,2,-0.0966928655292633,Centerline_Striping = present,0,St. Louis,Main Street,Winton Point Rd
s.69.7.945.001,28,classification,pred,0.0641787663323285,0.231845466797049,0.424955261360626,0.133245056297966,Seg_CrossSection_Design,2,0.0844416782622995,Seg_CrossSection_Design = 2-lane undivided,0,St. Louis,Main Street,Winton Point Rd
s.69.7.945.001,28,classification,pred,0.0641787663323285,0.231845466797049,0.424955261360626,0.133245056297966,Density_Curve,9.08,0.0642412402574104,1.91 < Density_Curve,0,St. Louis,Main Street,Winton Point Rd
s.69.7.945.001,28,classification,pred,0.0641787663323285,0.231845466797049,0.424955261360626,0.133245056297966,Speed_Limit_mph,30,0.0370317044563272,Speed_Limit_mph <= 45,0,St. Louis,Main Street,Winton Point Rd
s.69.7.945.001,28,classification,pred,0.0641787663323285,0.231845466797049,0.424955261360626,0.133245056297966,Total_Access_County,25,-0.0396344775602796,18 < Total_Access_County <= 33,0,St. Louis,Main Street,Winton Point Rd
s.69.7.945.001,28,classification,pred,0.0641787663323285,0.231845466797049,0.424955261360626,0.133245056297966,Shoulder_Type,3,0.0368144792628689,Shoulder_Type = gravel,0,St. Louis,Main Street,Winton Point Rd
s.69.7.950.001,228,classification,pred,0.061458561072805,0.218480025057345,-0.0146935767768145,0.123298334874245,MVMT_5yrMillionVMT,0.77,-0.196702668885948,MVMT_5yrMillionVMT <= 0.80,0,St. Louis,Segment terminates at road end,Miller Trunk Rd
s.69.7.950.001,228,classification,pred,0.061458561072805,0.218480025057345,-0.0146935767768145,0.123298334874245,Segment_Cross_Section,2,0.124972148339432,Segment_Cross_Section = 2-lane,0,St. Louis,Segment terminates at road end,Miller Trunk Rd
s.69.7.950.001,228,classification,pred,0.061458561072805,0.218480025057345,-0.0146935767768145,0.123298334874245,Segment_Design,3,0.108058077989575,Segment_Design = undivided,0,St. Louis,Segment terminates at road end,Miller Trunk Rd
s.69.7.950.001,228,classification,pred,0.061458561072805,0.218480025057345,-0.0146935767768145,0.123298334874245,Seg_CrossSection_Design,2,0.0844723478881917,Seg_CrossSection_Design = 2-lane undivided,0,St. Louis,Segment terminates at road end,Miller Trunk Rd
s.69.7.950.001,228,classification,pred,0.061458561072805,0.218480025057345,-0.0146935767768145,0.123298334874245,Density_Curve,0.8,0.0529759574736612,0.43 < Density_Curve <= 1.08,0,St. Louis,Segment terminates at road end,Miller Trunk Rd
s.69.7.950.001,228,classification,pred,0.061458561072805,0.218480025057345,-0.0146935767768145,0.123298334874245,Access_Density,31.01955274,-0.0472409769283213,21.9 < Access_Density,0,St. Louis,Segment terminates at road end,Miller Trunk Rd
s.69.7.950.001,228,classification,pred,0.061458561072805,0.218480025057345,-0.0146935767768145,0.123298334874245,Shoulder_Width,6,0.044331635114511,5.0 < Shoulder_Width <= 6.0,0,St. Louis,Segment terminates at road end,Miller Trunk Rd
s.69.7.950.001,228,classification,pred,0.061458561072805,0.218480025057345,-0.0146935767768145,0.123298334874245,Farm_Access_Count,1,-0.0327026046174816,Farm_Access_Count <= 1.0,0,St. Louis,Segment terminates at road end,Miller Trunk Rd
s.69.7.955.001,1133,classification,pred,0.0571690305240973,0.215766371445962,0.884166571681072,0.114649416585635,Segment_Cross_Section,2,-0.326572089063235,Segment_Cross_Section = 2-lane,0,St. Louis,Segment terminates at road end,CR 101
s.69.7.955.001,1133,classification,pred,0.0571690305240973,0.215766371445962,0.884166571681072,0.114649416585635,Centerline_Striping,2,-0.273074982652219,Centerline_Striping = present,0,St. Louis,Segment terminates at road end,CR 101
s.69.7.955.001,1133,classification,pred,0.0571690305240973,0.215766371445962,0.884166571681072,0.114649416585635,Segment_Design,3,-0.272550540720028,Segment_Design = undivided,0,St. Louis,Segment terminates at road end,CR 101
s.69.7.955.001,1133,classification,pred,0.0571690305240973,0.215766371445962,0.884166571681072,0.114649416585635,MVMT_5yrMillionVMT,0.01,-0.210097862030488,MVMT_5yrMillionVMT <= 0.80,0,St. Louis,Segment terminates at road end,CR 101
s.69.7.955.001,1133,classification,pred,0.0571690305240973,0.215766371445962,0.884166571681072,0.114649416585635,Seg_CrossSection_Design,2,0.182306077836031,Seg_CrossSection_Design = 2-lane undivided,0,St. Louis,Segment terminates at road end,CR 101
s.69.7.955.001,1133,classification,pred,0.0571690305240973,0.215766371445962,0.884166571681072,0.114649416585635,Mumble_Strips,2,0.0969699603705764,Mumble_Strips = none,0,St. Louis,Segment terminates at road end,CR 101
s.69.7.955.001,1133,classification,pred,0.0571690305240973,0.215766371445962,0.884166571681072,0.114649416585635,Density_Curve,2.85,0.0653016709860804,1.91 < Density_Curve,0,St. Louis,Segment terminates at road end,CR 101
s.69.7.955.001,1133,classification,pred,0.0571690305240973,0.215766371445962,0.884166571681072,0.114649416585635,Edge_Risk,2,0.0564077987763413,Edge_Risk = 2c,0,St. Louis,Segment terminates at road end,CR 101
s.69.7.955.002,601,classification,pred,0.0566374647641521,0.183342362296657,0.608337115396771,0.012941759528638,Median_Width,0,-0.406468184085916,Median_Width <= 3.2,0,St. Louis,Butler Rd,Mineral Ave
s.69.7.955.002,601,classification,pred,0.0566374647641521,0.183342362296657,0.608337115396771,0.012941759528638,MVMT_5yrMillionVMT,0.63,-0.2027689773534,MVMT_5yrMillionVMT <= 0.80,0,St. Louis,Butler Rd,Mineral Ave
s.69.7.955.002,601,classification,pred,0.0566374647641521,0.183342362296657,0.608337115396771,0.012941759528638,Segment_Design,3,0.178070500554089,Segment_Design = undivided,0,St. Louis,Butler Rd,Mineral Ave
s.69.7.955.002,601,classification,pred,0.0566374647641521,0.183342362296657,0.608337115396771,0.012941759528638,Mumble_Strips,2,-0.16326954460378,Mumble_Strips = none,0,St. Louis,Butler Rd,Mineral Ave
s.69.7.955.002,601,classification,pred,0.0566374647641521,0.183342362296657,0.608337115396771,0.012941759528638,Segment_Cross_Section,2,0.0995052361414987,Segment_Cross_Section = 2-lane,0,St. Louis,Butler Rd,Mineral Ave
s.69.7.955.002,601,classification,pred,0.0566374647641521,0.183342362296657,0.608337115396771,0.012941759528638,Total_Access_County,32,-0.041201155295566,18 < Total_Access_County <= 33,0,St. Louis,Butler Rd,Mineral Ave
s.69.7.955.002,601,classification,pred,0.0566374647641521,0.183342362296657,0.608337115396771,0.012941759528638,Rumble_Strips,4,0.0378939742928772,Rumble_Strips = none,0,St. Louis,Butler Rd,Mineral Ave
s.69.7.955.002,601,classification,pred,0.0566374647641521,0.183342362296657,0.608337115396771,0.012941759528638,Seg_CrossSection_Design,2,-0.0374750255892858,Seg_CrossSection_Design = 2-lane undivided,0,St. Louis,Butler Rd,Mineral Ave
s.69.7.961.001,179,classification,pred,0.0566510510637648,0.197315569558469,0.00767486003153678,0.129803185277339,MVMT_5yrMillionVMT,0.47,-0.213008759105141,MVMT_5yrMillionVMT <= 0.80,0,St. Louis,Hwy 23,Hwy 53
s.69.7.961.001,179,classification,pred,0.0566510510637648,0.197315569558469,0.00767486003153678,0.129803185277339,Seg_CrossSection_Design,2,0.134725531908169,Seg_CrossSection_Design = 2-lane undivided,0,St. Louis,Hwy 23,Hwy 53
s.69.7.961.001,179,classification,pred,0.0566510510637648,0.197315569558469,0.00767486003153678,0.129803185277339,Median_Width,0,0.119341511765695,Median_Width <= 3.2,0,St. Louis,Hwy 23,Hwy 53
s.69.7.961.001,179,classification,pred,0.0566510510637648,0.197315569558469,0.00767486003153678,0.129803185277339,Edge_Risk,2,0.0792053158072679,Edge_Risk = 2c,0,St. Louis,Hwy 23,Hwy 53
s.69.7.961.001,179,classification,pred,0.0566510510637648,0.197315569558469,0.00767486003153678,0.129803185277339,Access_Density,36.91716887,-0.0526419521461406,21.9 < Access_Density,0,St. Louis,Hwy 23,Hwy 53
s.69.7.961.001,179,classification,pred,0.0566510510637648,0.197315569558469,0.00767486003153678,0.129803185277339,Density_Curve,2.31,0.0446630725575336,1.91 < Density_Curve,0,St. Louis,Hwy 23,Hwy 53
s.69.7.961.001,179,classification,pred,0.0566510510637648,0.197315569558469,0.00767486003153678,0.129803185277339,Centerline_Striping,2,0.0345439587826747,Centerline_Striping = present,0,St. Louis,Hwy 23,Hwy 53
s.69.7.961.001,179,classification,pred,0.0566510510637648,0.197315569558469,0.00767486003153678,0.129803185277339,Commercial_Access_Count,4,0.0331271883151364,3 < Commercial_Access_Count,0,St. Louis,Hwy 23,Hwy 53
s.69.7.999.001,115,classification,pred,0.0545547642797933,0.190512084973423,0.539909840841369,0.0576489765080452,MVMT_5yrMillionVMT,0.4,-0.206077345031686,MVMT_5yrMillionVMT <= 0.80,0,St. Louis,W Pike Lake Rd,Helm Rd
s.69.7.999.001,115,classification,pred,0.0545547642797933,0.190512084973423,0.539909840841369,0.0576489765080452,Centerline_Striping,2,-0.126550488884058,Centerline_Striping = present,0,St. Louis,W Pike Lake Rd,Helm Rd
s.69.7.999.001,115,classification,pred,0.0545547642797933,0.190512084973423,0.539909840841369,0.0576489765080452,Seg_CrossSection_Design,2,-0.0880486312257929,Seg_CrossSection_Design = 2-lane undivided,0,St. Louis,W Pike Lake Rd,Helm Rd
s.69.7.999.001,115,classification,pred,0.0545547642797933,0.190512084973423,0.539909840841369,0.0576489765080452,Segment_Cross_Section,2,-0.0763251972616497,Segment_Cross_Section = 2-lane,0,St. Louis,W Pike Lake Rd,Helm Rd
s.69.7.999.001,115,classification,pred,0.0545547642797933,0.190512084973423,0.539909840841369,0.0576489765080452,Residential_Access_Count,48,0.0632188471118504,36 < Residential_Access_Count,0,St. Louis,W Pike Lake Rd,Helm Rd
s.69.7.999.001,115,classification,pred,0.0545547642797933,0.190512084973423,0.539909840841369,0.0576489765080452,Segment_Design,3,0.0511313040974831,Segment_Design = undivided,0,St. Louis,W Pike Lake Rd,Helm Rd
s.69.7.999.001,115,classification,pred,0.0545547642797933,0.190512084973423,0.539909840841369,0.0576489765080452,Total_Access_County,52,-0.0502096956544109,33 < Total_Access_County <= 52,0,St. Louis,W Pike Lake Rd,Helm Rd
s.69.7.999.001,115,classification,pred,0.0545547642797933,0.190512084973423,0.539909840841369,0.0576489765080452,Access_Density,47.05405494,-0.0499960000163927,21.9 < Access_Density,0,St. Louis,W Pike Lake Rd,Helm Rd
s.69.8.982.001,166,classification,pred,0.475461944984208,0.728967438256067,0.204541745210009,0.554916415505969,MVMT_5yrMillionVMT,52.19,0.42015397104088,10.20 < MVMT_5yrMillionVMT,0,St. Louis,Caribou Lake Rd,Miller Trunk Hwy
s.69.8.982.001,166,classification,pred,0.475461944984208,0.728967438256067,0.204541745210009,0.554916415505969,Median_Type,4,0.119011176114494,Median_Type = undivided,0,St. Louis,Caribou Lake Rd,Miller Trunk Hwy
s.69.8.982.001,166,classification,pred,0.475461944984208,0.728967438256067,0.204541745210009,0.554916415505969,Segment_Design,3,-0.112796128672954,Segment_Design = undivided,0,St. Louis,Caribou Lake Rd,Miller Trunk Hwy
s.69.8.982.001,166,classification,pred,0.475461944984208,0.728967438256067,0.204541745210009,0.554916415505969,Mumble_Strips,2,-0.0895854627605105,Mumble_Strips = none,0,St. Louis,Caribou Lake Rd,Miller Trunk Hwy
s.69.8.982.001,166,classification,pred,0.475461944984208,0.728967438256067,0.204541745210009,0.554916415505969,Seg_CrossSection_Design,2,0.0669493992323077,Seg_CrossSection_Design = 2-lane undivided,0,St. Louis,Caribou Lake Rd,Miller Trunk Hwy
s.69.8.982.001,166,classification,pred,0.475461944984208,0.728967438256067,0.204541745210009,0.554916415505969,Farm_Access_Count,0,-0.0610958335930077,Farm_Access_Count <= 1.0,0,St. Louis,Caribou Lake Rd,Miller Trunk Hwy
s.69.8.982.001,166,classification,pred,0.475461944984208,0.728967438256067,0.204541745210009,0.554916415505969,Residential_Access_Count,63,0.041409161434781,36 < Residential_Access_Count,0,St. Louis,Caribou Lake Rd,Miller Trunk Hwy
s.69.8.982.001,166,classification,pred,0.475461944984208,0.728967438256067,0.204541745210009,0.554916415505969,Total_Access_County,88,0.0363254959645387,76 < Total_Access_County,0,St. Louis,Caribou Lake Rd,Miller Trunk Hwy
s.69.8.984.001,478,classification,pred,0.09305437607592,0.684150800721892,0.0485153994256169,0.406180446028736,MVMT_5yrMillionVMT,18.24,0.39543175521252,10.20 < MVMT_5yrMillionVMT,0,St. Louis,Hwy 53,Hwy 53
s.69.8.984.001,478,classification,pred,0.09305437607592,0.684150800721892,0.0485153994256169,0.406180446028736,Mumble_Strips,2,0.0660736399550931,Mumble_Strips = none,0,St. Louis,Hwy 53,Hwy 53
s.69.8.984.001,478,classification,pred,0.09305437607592,0.684150800721892,0.0485153994256169,0.406180446028736,Seg_CrossSection_Design,2,0.0638051839780798,Seg_CrossSection_Design = 2-lane undivided,0,St. Louis,Hwy 53,Hwy 53
s.69.8.984.001,478,classification,pred,0.09305437607592,0.684150800721892,0.0485153994256169,0.406180446028736,ADT_vpd,10000,-0.050591460823288,1546 < ADT_vpd,0,St. Louis,Hwy 53,Hwy 53
s.69.8.984.001,478,classification,pred,0.09305437607592,0.684150800721892,0.0485153994256169,0.406180446028736,Segment_Cross_Section,2,0.0471535952883975,Segment_Cross_Section = 2-lane,0,St. Louis,Hwy 53,Hwy 53
s.69.8.984.001,478,classification,pred,0.09305437607592,0.684150800721892,0.0485153994256169,0.406180446028736,Farm_Access_Count,0,-0.0428057543935328,Farm_Access_Count <= 1.0,0,St. Louis,Hwy 53,Hwy 53
s.69.8.984.001,478,classification,pred,0.09305437607592,0.684150800721892,0.0485153994256169,0.406180446028736,Density_Curve,0,-0.0349077774803582,Density_Curve <= 0.43,0,St. Louis,Hwy 53,Hwy 53
s.69.8.984.001,478,classification,pred,0.09305437607592,0.684150800721892,0.0485153994256169,0.406180446028736,Commercial_Access_Count,2,-0.0321527899840659,1 < Commercial_Access_Count <= 3,0,St. Louis,Hwy 53,Hwy 53
s.69.9.3013.001,90,classification,pred,0.0533668684409174,0.200957698693807,0.484293748725728,-0.0588430748433516,Segment_Cross_Section,2,-0.291273604555704,Segment_Cross_Section = 2-lane,0,St. Louis,Loon Point Rd,Segment terminates at road end
s.69.9.3013.001,90,classification,pred,0.0533668684409174,0.200957698693807,0.484293748725728,-0.0588430748433516,MVMT_5yrMillionVMT,0.05,-0.199854686926943,MVMT_5yrMillionVMT <= 0.80,0,St. Louis,Loon Point Rd,Segment terminates at road end
s.69.9.3013.001,90,classification,pred,0.0533668684409174,0.200957698693807,0.484293748725728,-0.0588430748433516,Median_Width,0,0.072635937309426,Median_Width <= 3.2,0,St. Louis,Loon Point Rd,Segment terminates at road end
s.69.9.3013.001,90,classification,pred,0.0533668684409174,0.200957698693807,0.484293748725728,-0.0588430748433516,Seg_CrossSection_Design,2,0.0679676405644207,Seg_CrossSection_Design = 2-lane undivided,0,St. Louis,Loon Point Rd,Segment terminates at road end
s.69.9.3013.001,90,classification,pred,0.0533668684409174,0.200957698693807,0.484293748725728,-0.0588430748433516,Density_Curve,0,-0.0597856037088893,Density_Curve <= 0.43,0,St. Louis,Loon Point Rd,Segment terminates at road end
s.69.9.3013.001,90,classification,pred,0.0533668684409174,0.200957698693807,0.484293748725728,-0.0588430748433516,Alley_Other_Access_Count,0,-0.0547138044417823,Alley_Other_Access_Count <= 1,0,St. Louis,Loon Point Rd,Segment terminates at road end
s.69.9.3013.001,90,classification,pred,0.0533668684409174,0.200957698693807,0.484293748725728,-0.0588430748433516,Access_Density,51.73132246,-0.0514906238632557,21.9 < Access_Density,0,St. Louis,Loon Point Rd,Segment terminates at road end
s.69.9.3013.001,90,classification,pred,0.0533668684409174,0.200957698693807,0.484293748725728,-0.0588430748433516,Mumble_Strips,2,0.0503161225777436,Mumble_Strips = none,0,St. Louis,Loon Point Rd,Segment terminates at road end
s.69.9.3014.001,333,classification,pred,0.0525412039417464,0.184962213806574,1.06407159910303,0.0179229190349098,Median_Width,0,-0.446643434749918,Median_Width <= 3.2,0,St. Louis,3 Lakes Rd,Segment terminates at road end
s.69.9.3014.001,333,classification,pred,0.0525412039417464,0.184962213806574,1.06407159910303,0.0179229190349098,MVMT_5yrMillionVMT,0.11,-0.182249441715069,MVMT_5yrMillionVMT <= 0.80,0,St. Louis,3 Lakes Rd,Segment terminates at road end
s.69.9.3014.001,333,classification,pred,0.0525412039417464,0.184962213806574,1.06407159910303,0.0179229190349098,Segment_Design,3,-0.150970850680048,Segment_Design = undivided,0,St. Louis,3 Lakes Rd,Segment terminates at road end
